,-9,-7,-5,-3,-1,1,3,5,7,9,date,newborn,dead,WALE,11
815,851795.1466,106833.4137,19659.95032,8259.951455,6315.470715,709.4143855,116.0239167,1012.352714,56.06973987,13.72354166,7/25/2018,996984.0171,994771.5171,5.907780369,0
816,782228.4361,75485.04093,9185.890495,3446.605053,6551.991658,1580.058548,151.5414568,42.42810147,17.25522599,26.4559705,7/26/2018,880778.2036,878715.7036,4.368970212,0
817,854722.9145,96898.80559,12016.37581,6857.39861,2513.697321,448.7930769,125.6245973,22.28187439,137.9706745,19.16842588,7/27/2018,975850.5305,973763.0305,3.337403595,0
818,585135.4894,54738.81625,6836.807605,3865.603496,4795.420746,1371.33329,38.40603407,2.46987816,12.31564183,1.31200413,7/28/2018,658610.4744,656797.9744,4.790329897,0
819,546136.0514,66554.56349,32769.95398,4289.6292,7630.77213,234.0937892,52.67828642,18.34569467,509.1877262,683.048649,7/29/2018,661003.3242,658878.3244,10.39632424,0
820,740032.1978,112529.3072,7927.903548,6584.98359,4808.135446,604.2660859,178.9378794,66.55750984,399.7122998,19.16103777,7/30/2018,874826.1623,873151.1623,4.706978093,0
821,756127.1663,92106.79845,11448.41543,4465.548122,3990.993376,1668.042255,40.54241758,114.0000617,136.5636793,8.7733344,7/31/2018,871944.3434,870106.8434,4.475875735,0
822,790756.8242,95890.58765,11199.26992,2564.33617,2221.562304,587.6277299,74.89577007,52.03943883,422.5073388,17.10438004,8/1/2018,905661.7549,903786.7549,3.442839558,0
823,795811.1462,88465.76831,12498.97055,16373.03714,5074.355049,718.6199073,44.96663301,29.25596631,15.25317973,3.34856445,8/2/2018,920947.2215,919034.7215,5.943898281,0
824,854184.8822,105216.7015,9652.364885,5868.8784,5248.788625,391.1257515,13.68456668,109.2418734,18.37584732,69.08389173,8/3/2018,982848.1276,980773.1276,3.696214761,0
825,887668.6863,50768.6475,3369.955285,14903.08546,5950.03869,845.9383596,80.17917877,12.90224208,270.0767516,118.9094696,8/4/2018,966188.4193,963988.4193,5.161780519,0
826,955604.3957,51836.12409,4716.126652,4996.639336,1682.607417,834.3834962,154.2862691,15.37122461,262.0123402,195.1639276,8/5/2018,1022297.11,1020297.11,2.917808235,0
827,1139291.411,85561.14849,8698.904414,18788.76662,3581.683255,916.1558927,24.46178042,970.8943008,24.36814792,10.98590654,8/6/2018,1259506.28,1257868.78,5.242263158,0
828,1038604.083,82625.11894,6857.611393,4213.877825,3378.293314,342.3970536,59.21790226,12.5285572,313.4825366,52.14273551,8/7/2018,1138346.253,1136458.753,2.726359199,0
829,1188263.844,106567.1654,18916.97539,5657.006706,4467.399037,1190.552036,21.98513092,36.79633425,29.79025441,517.355198,8/8/2018,1327631.369,1325668.869,3.869727816,0
830,968860.5005,94909.69376,22958.26299,9155.920526,17629.64319,2166.371565,205.2201899,14.64788048,14.62864196,222.0986188,8/9/2018,1117999.488,1116136.988,8.297255241,0
831,872533.269,66859.2359,10361.26916,6162.500664,5885.953704,9672.317425,8.18766636,48.77459004,161.3189075,53.21277632,8/10/2018,973946.0398,971746.0398,7.886932069,0
832,714247.7123,61521.69461,11347.25205,4299.372002,5776.783113,375.5326064,98.35689818,57.08946981,567.9274151,195.5417351,8/11/2018,800612.2622,798487.2622,5.848926343,0
833,547168.1908,47410.67559,4369.364833,2697.812188,2222.081194,274.594695,95.59832006,42.13385151,18.40490374,1.25483688,8/12/2018,606237.6112,604300.1112,3.00282085,0
834,783926.6629,93554.92811,16186.52039,7533.409029,5590.923961,6472.669832,310.3065414,184.6121051,5086.478274,30.84321217,8/13/2018,920752.3543,918877.3543,17.48660555,0
835,1020139.962,102884.2908,20628.0429,13796.31279,8962.322914,1703.331838,375.2491507,126.0095,964.8274547,16.02565513,8/14/2018,1171296.375,1169596.375,7.261063024,0
836,912955.7956,83792.11494,22973.58184,10643.46362,19407.25277,1420.350223,454.8215084,58.41539562,27.37346365,8.04680313,8/15/2018,1053753.716,1051741.216,7.947799725,0
837,797347.01,79621.86916,14256.6527,7646.915129,3108.401755,1563.02597,303.0646804,16.58001798,5119.661483,220.6126737,8/16/2018,911178.7936,909203.7936,14.04721512,0
838,740690.0574,78613.97528,23816.13439,5040.07616,3304.470915,399.5541406,167.3380632,19.43951151,7839.165319,43.29643635,8/17/2018,861833.5076,859933.5076,18.91722588,0
839,621278.3083,33193.97128,5202.736979,2943.544002,1910.19465,193.7509567,14.20162859,56.16832075,2.66886415,39.94809263,8/18/2018,666835.4931,664835.4931,2.290175128,0
840,540409.6976,42480.07001,3992.019568,1594.861743,1814.461607,774.1323663,12.77800354,64.57688902,6055.239914,1.78444311,8/19/2018,599012.1221,597199.6222,18.95423283,0
841,743438.3732,87011.60696,11933.21771,6704.768203,3859.664678,1025.820069,67.94369841,9.10849552,3812.784344,33.18299016,8/20/2018,859771.4703,857896.4703,11.39422245,0
842,881850.7949,115249.8299,22339.25816,6854.323608,6496.395391,450.915627,155.3156879,24.49911706,6120.494964,58.10453637,8/21/2018,1041449.932,1039599.932,14.4656336,0
843,761450.0118,104422.6567,17761.55279,6116.709191,5856.86858,923.9457798,156.5682497,52.82675432,6091.472564,1516.161894,8/22/2018,906348.7742,904348.7742,19.30658601,0
844,752244.6238,93009.59835,9628.451337,5084.423433,3557.826365,1794.793186,36.67370348,26.17651746,9042.933958,9.0275149,8/23/2018,876297.0282,874434.5282,20.88028091,0
845,660930.0722,72759.40956,12169.62862,4514.376238,3345.567115,1302.636307,50.02681401,10.00788883,1060.191154,30.75722905,8/24/2018,757997.6732,756172.6732,6.413846577,0
846,583054.7444,50222.32487,4317.454483,3308.102685,4726.652395,742.9268824,565.2245891,210.2913065,11054.15439,276.0377157,8/25/2018,660165.4137,658477.9137,33.25305597,0
847,453680.6219,44083.07937,3714.204399,1770.158137,2879.024331,451.0433471,394.769996,191.0035351,6154.870356,27.03656686,8/26/2018,515508.3119,513345.8119,23.71655703,0
848,814476.4308,119395.8202,13636.02461,7254.961461,5459.474935,643.4837367,709.2643609,255.0367239,10211.6827,53.09399361,8/27/2018,974407.7735,972095.2735,22.08684437,0
849,1757286.492,100492.1126,19080.76549,7819.635353,3957.89719,1183.822763,25.18718533,191.670137,4654.569084,1407.873462,8/28/2018,1898012.526,1896100.026,7.874385865,0
850,782242.2405,83987.67367,12170.78912,5117.911406,4552.119055,378.4376264,42.75289249,40.28493169,11058.03925,3.22219435,8/29/2018,901330.9707,899593.4707,23.65597179,0
851,745677.7935,78873.07792,9720.517023,5089.354014,3834.208159,1104.219494,167.772159,17.13091019,7549.123496,653.3017604,8/30/2018,854611.4985,852686.4985,19.85116679,0
852,1442168.858,80001.66812,6286.888769,3629.899692,8224.527141,1033.54331,83.34967008,39.27800125,63.47388342,219.5400737,8/31/2018,1543688.526,1541751.026,2.894431003,0
853,809928.6537,55939.33437,6902.136071,3272.827264,2140.306701,1764.06056,17.2450188,2.88655356,16.84341255,34.49871577,9/1/2018,881906.2924,880018.7924,3.072274628,0
854,757108.5454,56406.85701,6510.200254,2070.20359,2244.277566,513.6192185,174.6240574,422.7677904,366.8723456,12.17089965,9/2/2018,827630.1381,825830.1381,3.738328265,0
855,805064.2951,97405.93471,10556.6496,3490.031758,5297.886621,714.4414308,78.85369536,13.92729512,46.59130343,132.0243807,9/3/2018,924600.6359,922800.6359,3.981446796,0
856,806462.8181,104744.5412,12098.98602,5065.162972,6137.896343,599.3065517,58.96571455,11.62995794,63.95225853,10.00754188,9/4/2018,936828.2666,935253.2666,4.363295427,0
857,838033.4739,91292.60059,19634.74985,5396.579745,5668.797145,795.6319889,163.712825,185.6002696,185.4575814,3.87189382,9/5/2018,963010.4758,961360.4758,4.902081305,0
858,1134113.098,96443.80695,17494.07572,14533.13831,6689.636143,1569.800178,76.88871021,13.08648024,82.16961343,66.40144063,9/6/2018,1272957.101,1271082.101,5.093064517,0
859,979188.6407,84666.57354,9732.154003,2691.552371,6424.148204,1255.144841,103.8073141,14.98894757,32.39619802,38.80404999,9/7/2018,1086048.21,1084148.21,3.545713388,0
860,655772.1139,48286.51437,5222.058352,1655.780983,5697.408737,233.6907091,78.79812335,17.34017742,17.98108733,5.73075123,9/8/2018,718862.4172,716987.4172,3.420961178,0
861,620516.5946,79033.56264,6871.850882,6839.966942,3091.343418,808.8340434,195.409815,18.27347245,325.1996826,328.080024,9/9/2018,720066.6155,718029.1155,6.005543219,0
862,733967.0224,93237.4913,14061.28088,10392.41209,2907.311923,3395.82954,777.4139784,6.80047029,783.5586548,174.4626962,9/10/2018,861391.0839,859703.5839,8.672310528,0
863,794031.4521,89630.33628,9409.601138,10441.55043,12790.84018,2276.860743,1901.826003,139.8564334,45.81751668,20.08216521,9/11/2018,922450.723,920688.223,9.245855101,0
864,752747.8983,79297.3788,11672.7531,24771.26844,4723.234566,579.4417358,451.0432411,54.2626202,70.29761322,46.64012165,9/12/2018,876514.2186,874414.2186,6.611888579,0
865,925094.0292,107514.8223,15366.86671,4055.546197,53800.65791,11016.16857,220.8680536,28.1390823,155.1335022,1868.086757,9/13/2018,1120970.318,1119120.318,22.46065217,0
866,663237.2928,75553.20558,11948.69049,3847.478863,2364.920061,1583.211326,65.78853093,6.02091172,67.70050574,8.2040158,9/14/2018,760332.5131,758682.5131,4.079212319,0
867,665658.7043,42904.45582,3531.873499,3295.611834,2374.607346,870.8130084,308.1488836,27.66478625,33.84187459,155.270967,9/15/2018,720910.9923,719160.9923,3.657871889,0
868,634841.7033,42707.02674,3072.481776,2254.242804,2499.663096,1364.290645,170.6578179,10.36706082,58.60062108,105.5323416,9/16/2018,688822.0662,687084.5662,3.664698621,0
869,965327.0332,92677.27541,8967.862953,4005.924308,4345.65934,2483.628002,116.5185719,60.06705825,25.11555502,149.3787281,9/17/2018,1079845.963,1078158.463,4.204945519,0
870,926072.9037,79697.31681,13046.41667,3356.236939,3273.216629,1173.616029,85.1463625,6.15927813,22.99110028,20.03122033,9/18/2018,1028529.035,1026754.035,3.212676078,0
871,843196.5391,72906.30927,6201.490853,4264.776826,5059.140348,2874.165066,120.7383557,54.96512813,22.27615824,2.39253969,9/19/2018,936652.7936,934702.7936,4.239120326,0
872,802346.4163,78681.03337,8906.337798,4803.608967,10995.26922,696.5112645,27.19953136,384.738054,32.59908207,29.80139279,9/20/2018,908828.5149,906903.5149,6.220995772,0
873,1023686.119,110472.9385,12548.57089,14518.30261,19640.18754,1084.010976,81.02465967,48.41019617,27.25787365,38.11931075,9/21/2018,1183944.941,1182144.941,7.739675976,0
874,676972.0152,42987.56506,15099.11909,8789.117511,2856.571286,473.6188434,25.79367142,6.9308432,3.24967235,3.73838627,9/22/2018,749155.2196,747217.7196,4.060323282,0
875,469455.1146,42000.2766,4079.975133,4239.137301,2608.627869,2141.794326,16.47396902,26.50649187,5.12971682,105.0917376,9/23/2018,526553.1277,524678.1277,5.955198381,0
876,689863.1645,78077.59436,6862.553848,5636.823625,4551.487305,1047.297805,379.7457509,42.56594368,51.89528451,64.03491888,9/24/2018,788427.1633,786577.1633,4.812578255,0
877,1192743.646,123647.0042,11414.78224,7426.237935,25694.23764,1806.55427,1785.295628,74.78845532,16.03526211,10.18830233,9/25/2018,1366731.27,1364618.77,8.065434522,0
878,984127.5225,65533.35447,8412.491784,2947.223322,6345.270709,634.4665227,87.74677959,9.29451258,18.97760488,44.24151754,9/26/2018,1069898.09,1068160.59,3.294180305,0
879,782364.9444,100774.669,11159.27528,5719.13467,3330.755713,1025.387341,499.9432613,17.92433198,179.9025185,41.30176879,9/27/2018,906900.7383,905113.2383,4.344992645,0
880,923368.0647,108698.487,11924.36514,6249.408386,13269.36841,12369.78289,495.9871484,36.86302089,36.71430329,9.85279866,9/28/2018,1078383.894,1076458.894,10.61224173,0
881,694215.4037,40241.8915,6551.511693,3859.135014,6156.219304,585.510529,75.92938302,36.25712578,8.1242677,61.1844932,9/29/2018,753691.167,751791.167,4.251502063,0
882,566159.3793,54996.18873,5958.953886,2952.473107,5895.41488,1716.952671,80.57807084,1315.943862,15.63844266,136.9862402,9/30/2018,641266.0092,639228.5092,8.249216422,0
883,673335.0793,109033.2161,19473.81557,5835.273928,12030.39646,1505.715483,97.67655005,41.78648178,13.75592082,236.1892999,10/1/2018,823577.9051,821602.9051,7.878878167,0
884,1116179.635,93976.61809,17528.15751,8947.664463,10335.82923,3244.122364,543.0396291,468.1420586,162.8785734,21.52570182,10/2/2018,1253120.113,1251407.613,6.55557847,0
885,664740.4973,95287.4637,13449.63809,9113.782063,5063.684757,1538.94458,104.3117955,15.60271431,29.2437628,12.36403696,10/3/2018,791168.0328,789355.5328,6.159122453,0
886,734781.7082,79735.53988,12578.11267,7755.468483,5941.149444,456.5689001,587.3076117,75.07239549,69.98507164,110.579507,10/4/2018,843966.4921,842091.4921,5.33571117,0
887,632107.8637,87896.4014,8035.430598,4069.763596,4441.745273,873.5246027,30.76126739,118.3606949,38.35532209,7.22589361,10/5/2018,739244.4323,737619.4323,4.229130607,0
888,548842.559,43478.65463,10913.80874,5207.788935,3121.094309,579.6748599,35.96860045,13.0210544,313.1344978,537.6047168,10/6/2018,614605.8094,613043.3094,6.731370502,0
889,438765.8423,48790.72898,5332.199752,2649.185976,2560.092466,551.3570558,11.37719807,179.025099,19.08425934,13.46647552,10/7/2018,500647.3596,498872.3596,4.075175955,0
890,696732.8542,106377.4802,14003.4437,3770.356224,3215.552337,2484.770369,327.5169683,175.5586754,1115.580464,36.60349078,10/8/2018,829927.2166,828239.7166,7.889844206,0
891,622345.0047,95411.52616,12780.29218,9676.275257,5460.47551,1473.961511,499.9054134,84.21777213,63.46756859,804.5498695,10/9/2018,750224.6759,748599.6759,9.229471746,0
892,889950.9671,113163.8128,15453.05997,4022.749737,14356.81054,2108.132119,43.09155378,5.1144287,64.09589912,162.3857049,10/10/2018,1041130.22,1039330.22,8.27077939,0
893,904545.8081,106832.2995,13796.90451,5447.21936,27043.0034,1325.416319,103.1217493,160.0358031,23.9178317,18.18367098,10/11/2018,1061283.41,1059295.91,10.24995976,0
894,989378.7475,107044.2857,7398.713079,3798.107368,7767.822441,951.6915066,44.20774984,226.8562822,72.06835254,29.41032935,10/12/2018,1118361.91,1116711.91,4.227026453,0
895,608485.7392,55784.13306,6924.809347,4005.233225,4900.61365,3191.652693,34.05206892,29.19299332,30.50831366,13.34521662,10/13/2018,685161.7797,683399.2797,5.678605365,0
896,574465.5159,66557.12424,6327.078748,5195.75595,6392.081476,2035.706255,65.47770432,68.57524326,30.63956472,1.65544346,10/14/2018,662564.6105,661139.6105,6.099609724,0
897,1049506.664,148994.072,57270.69805,10612.78266,11879.45173,1734.807674,648.0815599,23.42971472,192.4258365,1119.176194,10/15/2018,1284006.59,1281981.59,9.326818319,0
898,702552.9669,81650.33552,10250.50393,4563.040043,21469.21191,4831.208908,554.2039139,138.4264989,38.65811396,107.6016269,10/16/2018,827843.6574,826156.1574,12.13476966,0
899,785241.4596,74679.34089,15152.89478,4904.7581,9846.077546,2017.19825,30.52356046,54.77583027,50.10040692,58.23646188,10/17/2018,893760.3654,892035.3654,6.070352686,0
900,839049.9097,117486.621,13250.60318,7064.874187,5728.65834,829.9616449,165.350806,2.49165322,2.33312983,14.56323207,10/18/2018,985320.3669,983595.3669,4.757710956,0
901,839510.0474,74068.93175,21677.35384,3832.988343,8879.619255,9365.624176,1551.863752,27.92993062,767.8672107,5.24704495,10/19/2018,961462.4727,959687.4727,12.40078474,0
902,566607.3646,46792.79057,3324.415676,2341.825265,52444.92111,1064.508158,367.4551779,19.64472437,36.57675384,2.56854035,10/20/2018,674789.5705,673002.0705,24.59514882,0
903,480333.4021,45985.24171,4240.182236,1842.497304,3122.036831,694.0776247,104.8719001,5.89577992,41.83123337,527.5945232,10/21/2018,538622.6313,536897.6313,5.725188047,0
904,701619.3083,144834.9619,10075.87451,4169.813658,11496.71413,2853.801071,88.60332679,83.47285837,35.9173257,26.92565236,10/22/2018,877222.8928,875285.3928,7.440063831,0
905,873514.0837,110748.0617,10888.39249,11505.95996,7748.08331,1002.275972,353.9365491,120.2604463,115.8172605,16.5804575,10/23/2018,1017938.452,1016013.452,5.706756921,0
906,898254.2638,72290.21223,22441.48901,2793.38883,5319.424317,802.3390034,155.2173552,13.09216408,22.19232507,14.21227596,10/24/2018,1003518.331,1002105.831,3.850927487,0
907,867474.7135,116856.5367,8981.834612,9748.815431,4831.841568,778.3407973,171.2010226,109.3115376,41.87743855,21.05826521,10/25/2018,1010728.031,1009015.531,4.534850223,0
908,693359.0369,79097.39803,7869.984488,36424.24341,6041.560614,1504.181124,76.35666611,183.2618488,11.64576133,42.64950442,10/26/2018,826397.8184,824610.3184,11.29329253,0
909,523623.5647,40065.03652,5374.356455,2015.36483,4119.18557,337.022763,55.23123489,9.72406016,4.79621595,102.4289597,10/27/2018,577406.7113,575706.7113,4.021454734,0
910,442040.7388,69982.44139,4222.560961,2619.902248,2336.204231,476.5483117,161.0094647,51.09414257,190.0243661,143.615801,10/28/2018,523974.1397,522224.1397,5.419184304,0
911,665848.8082,124013.4911,8678.904636,4340.283743,3060.066859,1975.697325,226.6769437,27.79522993,34.40492518,7.47496063,10/29/2018,810038.604,808213.604,4.889869095,0
912,744744.2729,81375.16586,15012.63978,3361.243673,3173.961947,929.7115007,24.67365482,20.65294887,89.42380479,117.1205033,10/30/2018,850773.8666,848848.8666,3.96831667,0
913,779465.1973,92599.22222,32982.51642,13813.97589,9382.580612,1308.305735,334.0264555,70.48031815,165.2791437,13.2709601,10/31/2018,932172.355,930134.855,8.27745392,0
914,809051.8221,86800.8252,12660.33864,3161.526457,12340.52317,593.184538,119.4343799,214.1493216,20.16602486,26.52725496,11/1/2018,926913.4971,924988.4971,5.968020229,0
915,1112787.027,115803.9322,24908.54125,4091.16434,4550.455578,2484.7654,175.1714517,72.8296713,31.71468853,1053.575046,11/2/2018,1267746.676,1265959.176,5.786293895,0
916,535298.9814,50170.8812,5604.517871,1800.892039,2073.146756,435.2088661,145.0723607,17.38923539,91.20256021,17.21931406,11/3/2018,597667.0116,595654.5116,3.355667061,0
917,499442.1653,81997.42691,4164.568579,4786.483824,4782.988493,3209.482724,48.65335707,20.05410878,35.02809923,3.48001064,11/4/2018,600027.8314,598490.3314,6.574500215,0
918,742565.8236,114226.8126,9856.685893,3257.953734,6897.311365,1360.211564,47.68284625,41.68814937,71.11285651,30.2014966,11/5/2018,880155.4841,878355.4841,5.309458812,0
919,754979.717,107301.5009,12657.44131,2865.249429,6535.304162,1556.248527,379.226115,60.60956608,132.781502,15.42964996,11/6/2018,888083.5082,886483.5082,5.365549327,0
920,764213.5893,93032.39765,6931.157801,3642.296467,5406.122845,1282.613752,1074.516713,88.6710484,132.5088741,1022.731559,11/7/2018,878451.606,876826.606,7.431613108,0
921,682883.0741,89315.36088,5821.111215,4328.55362,2862.21246,1101.563096,1803.82705,42.48666481,92.20005845,3.47716693,11/8/2018,789766.3663,788253.8663,5.750507712,0
922,732061.8136,97860.90847,10601.52623,8645.880755,2646.110769,2580.596664,150.4562711,74.85747938,41.26013186,838.3254763,11/9/2018,857089.2358,855501.7358,7.636793843,0
923,526664.7298,48352.60614,5881.237914,1399.661921,2585.495368,972.2326768,254.9402076,517.1010694,39.92127107,241.2640081,11/10/2018,588546.6903,586909.1903,6.00133322,0
924,487886.3485,41846.54652,4736.985751,4588.9455,1912.33485,1181.472264,448.4965933,69.03858512,79.56462994,4.59632141,11/11/2018,544579.3295,542754.3295,5.042212451,0
925,686102.8396,152475.9762,12771.88801,3672.134709,4056.009793,1736.461197,254.3951863,171.0941097,63.53377912,1030.430793,11/12/2018,864084.7634,862334.7634,7.419854762,0
926,767119.2391,86634.64018,11420.73656,9090.406765,10264.22738,2270.08761,95.40308077,84.36547007,1062.998417,24.28500617,11/13/2018,889566.3896,888066.3896,8.906975744,0
927,964369.9974,131030.9053,27413.50137,11877.25403,6189.290144,8051.638785,4408.834577,468.831111,302.3072222,223.9822091,11/14/2018,1156024.042,1154336.542,13.01160133,0
928,1523451.542,191360.7003,28545.3775,52883.55638,79463.10826,11009.95014,4356.502617,47.01338133,73.38482939,58.02189593,11/15/2018,1892836.657,1891249.157,23.29312734,0
929,986807.0084,117424.5465,18678.02054,4479.880816,12312.537,2693.179179,498.0804497,314.9931911,154.5675306,339.6198366,11/16/2018,1145277.433,1143702.433,6.993475743,0
930,606817.114,58233.84127,7101.018505,2394.039123,4706.727659,1117.983907,508.4158053,37.40363189,85.49885074,20.30598611,11/17/2018,682834.8488,681022.3488,5.131531408,0
931,501807.0925,65528.39123,4492.122447,2518.943083,2235.448818,1644.686666,149.7214244,48.21217819,167.7891309,213.2259589,11/18/2018,580343.1334,578805.6334,5.542640023,0
932,850348.7675,152801.7222,34809.74051,12428.66585,14199.77073,6212.081313,572.1083601,276.8976108,266.1260623,397.6706186,11/19/2018,1073888.551,1072313.551,12.05536333,0
933,1739436.187,292118.3725,23630.68577,19490.2715,27732.33237,10026.34131,459.1391907,324.684837,173.2253215,798.6867659,11/20/2018,2115839.926,2114189.926,9.271345724,0
934,1173278.507,96366.51421,21663.6505,6433.773221,7522.827741,2339.69028,170.1738808,127.652639,45.0774957,117.8491887,11/21/2018,1309378.217,1308065.717,4.626403024,0
935,888628.2552,94412.48478,9543.067591,6918.124345,13492.25597,2169.221527,76.88289249,148.1475637,75.10032916,84.80049133,11/22/2018,1017073.341,1015548.341,7.730458123,0
936,1012046.675,113303.1072,11873.66906,6625.824971,7759.562595,3342.145567,123.9758222,65.13930794,295.4400926,69.09620109,11/23/2018,1157067.136,1155504.636,5.760661862,0
937,792235.0395,80168.59594,14867.44284,3743.759073,7263.683198,4236.589824,319.4590734,104.7125094,102.9574715,939.5524978,11/24/2018,905769.292,903981.792,9.989244049,0
938,914649.9595,110521.6891,16244.22738,7775.647069,10954.18797,4303.253777,718.0136835,207.1400286,169.2308484,423.9549421,11/25/2018,1067554.804,1065967.304,9.247083359,0
939,1134924.874,116839.4556,15750.10255,6924.112458,11865.80464,3618.907789,216.3125642,304.5000971,107.4529848,231.8067446,11/26/2018,1292170.83,1290783.33,6.728035081,0
940,1087576.969,122897.3957,11795.77457,8374.512443,18925.04286,4047.150753,735.0859826,6.80746432,51.29866339,422.5097216,11/27/2018,1256470.047,1254832.547,8.947890871,0
941,1169604.293,138721.9927,16632.52584,10752.79552,4815.794365,14055.49555,3008.337684,416.2105561,144.0650948,346.3273496,11/28/2018,1359972.838,1358497.838,11.58325073,0
942,1011729.603,99772.24747,9665.136528,7437.963098,6930.570957,5042.858241,5098.371218,24866.3188,480.1162789,105.0352726,11/29/2018,1172440.721,1171128.221,38.36040886,0
943,1605149.53,88023.16151,8285.355296,17844.06895,32613.95489,48404.0936,2569.982666,49902.69114,825.2543006,33.83031348,11/30/2018,1854914.423,1853651.923,56.88902654,0
944,1136346.846,45129.22261,4023.528958,3528.057353,2875.993391,15779.04894,8590.772194,17852.03878,10021.67508,467.38394,12/1/2018,1246164.567,1244614.567,48.16833846,0
945,897891.248,65980.14786,3487.267637,3587.937793,3595.181825,613.8799973,60.72473581,9.7841098,13.55750448,165.273027,12/2/2018,976830.0025,975405.0025,2.639706663,0
946,1233360.514,126368.9108,8618.294722,7529.536986,4910.674647,21541.33396,14892.68817,2102.730818,36973.81306,29305.57578,12/3/2018,1487029.073,1485604.073,98.31835263,0
947,1810043.697,99526.51564,14391.49238,18606.08103,23169.49777,31303.76039,139.1720213,25333.07052,154287.0565,45434.38301,12/4/2018,2223959.726,2222234.726,178.7156315,0
948,1430765.959,85768.37295,22993.99506,8622.680816,82224.91595,80540.80694,189.7528492,6.89736061,103.4427298,188.8108047,12/5/2018,1713030.635,1711405.635,35.70482537,0
949,1370994.228,113885.5425,17272.81813,23720.35121,35418.00465,69589.54692,500.7383462,49.9466444,5.61758408,89.63359598,12/6/2018,1633213.927,1631526.427,31.30378572,0
950,1266869.498,141020.4211,10361.13425,6155.428842,7984.723627,5873.838877,787.8414028,257.9923605,371.3300768,1236.786885,12/7/2018,1442343.996,1440918.996,8.473706255,0
951,847481.5092,59205.31136,5092.767269,4380.179427,3578.283462,1964.637806,238.4035446,20.41988339,269.3875813,595.5193835,12/8/2018,924413.9189,922826.4189,5.352959199,0
952,672470.3953,64686.58633,5214.852906,2544.519919,1922.977713,968.1882221,98.28312432,30.91409162,61.93242124,238.5740313,12/9/2018,749837.224,748237.224,3.505929158,0
953,905419.8487,137868.8415,6835.036059,5720.780113,7616.286215,4072.009755,355.4746053,26.38608027,118.9433127,933.8802717,12/10/2018,1070517.487,1068967.487,8.13554776,0
954,1057057.49,108763.7622,10306.90522,4224.912614,46957.08585,1420.570744,310.5511373,21.74641995,394.1294394,265.5397393,12/11/2018,1231285.194,1229722.694,13.19010674,0
955,973531.7761,99672.02959,7533.88112,8233.470964,8513.682677,1258.592418,96.99825695,29.61093135,315.6658901,129.3992827,12/12/2018,1100815.107,1099315.107,5.295383089,0
956,1010000.772,127354.0784,6522.915005,3028.915235,3545.145848,2171.084829,1129.466871,787.1936773,637.1549659,366.0078622,12/13/2018,1157180.234,1155542.734,6.523571812,0
957,1033835.404,98128.98514,7566.007206,5455.977426,6194.699341,5777.276618,76.30742875,345.6476572,129.3592641,109.7050465,12/14/2018,1159444.369,1157619.369,6.050862274,0
958,745493.6747,50111.52736,5030.741323,2917.594041,5153.764908,2154.671232,263.332278,25.81964353,10.31258648,72.54795511,12/15/2018,813096.486,811233.986,4.596449744,0
959,757020.8018,71919.52793,7898.051616,1806.564985,3689.5956,2719.314365,139.6484358,19.2370545,132.1804565,53.2829805,12/16/2018,846835.7052,845398.2052,4.634517928,0
960,1035500.631,139239.8302,13293.0932,3106.78824,4149.965349,3033.936073,146.1988444,11.35489648,29.85925376,44.52232877,12/17/2018,1200556.18,1198556.18,3.970600798,0
961,1140587.228,136707.4463,59926.69597,13139.55886,10269.25475,8371.163369,282.6901897,115.8647095,18.79838306,179.9205685,12/18/2018,1371198.621,1369598.621,10.95297982,0
962,1346086.839,139350.1408,19822.65001,6017.919439,8411.846979,2082.937424,2054.262123,1780.462428,255.954863,1026.172173,12/19/2018,1528751.685,1526889.185,8.530149803,0
963,1187355.165,107973.2653,12550.42081,4495.19404,4073.259508,4121.454662,625.8528882,341.8741282,46.93222637,93.30642287,12/20/2018,1323364.225,1321676.725,4.866653857,0
964,1143341.704,108501.5786,9019.217951,3398.574773,12263.24301,1927.706186,50.41639563,12.37518748,14.78735,1122.826433,12/21/2018,1281402.43,1279652.43,6.312761491,0
965,738734.984,57305.96705,3563.367256,1419.742261,2174.147335,986.7796757,554.5451726,43.94672277,95.58965822,13.40185696,12/22/2018,807079.971,804892.471,3.044844094,0
966,695269.6764,66893.67075,8202.739382,2379.296742,3547.904798,2216.689846,150.0288214,44.21665774,9.20022984,102.8403431,12/23/2018,781016.264,778816.264,4.729949533,0
967,960222.2689,119424.6882,7481.353647,4570.171088,5423.662826,2391.031396,272.8214722,19.41489078,894.6636986,233.3787647,12/24/2018,1102833.455,1100933.455,5.924425971,0
968,994278.7159,62984.62621,6596.144125,3455.514929,2687.332777,1435.820759,19.68597648,1.83733091,3.4917408,103.5382396,12/25/2018,1073554.208,1071566.708,2.675906697,0
969,1012139.957,91279.50889,6389.812334,2110.670558,2492.363687,2303.646887,131.5439597,22.22832058,3.18633794,44.87447342,12/26/2018,1118880.292,1116917.792,2.541570294,0
970,1125300.523,108253.0742,8260.645839,5511.494461,4020.880521,2696.818084,2567.862558,25.55908581,16.63469607,6.84117719,12/27/2018,1258835.333,1256660.333,5.224532718,0
971,1106508.272,97938.20501,38793.04186,3983.027393,7729.393456,5987.819485,450.3586118,67.06278937,21.04570672,46.09049549,12/28/2018,1263611.816,1261524.316,6.392184646,0
